Concessao,Nome,Subestacao_A,Subestacao_B,Hora,Valor_A,Valor_B
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 11:00:00,78.0404,-78.9605
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 12:00:00,79.4565,-79.1945
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 13:00:00,94.9314,-96.1395
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 14:00:00,97.5415,-99.9757
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 15:00:00,92.8473,-93.9213
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 16:00:00,82.3467,-83.2387
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 17:00:00,97.6415,-97.8756
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 18:00:00,98.3836,-99.6137
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 19:00:00,108.7742,-109.3782
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 20:00:00,97.3915,-97.3515
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 21:00:00,109.5982,-109.7182
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 22:00:00,106.01,-105.89
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 23:00:00,107.1981,-106.098
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 00:00:00,103.7299,-104.4299
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 01:00:00,106.426,-107.7021
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 02:00:00,115.0265,-114.7025
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 03:00:00,122.867,-122.755
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 04:00:00,127.1552,-126.5832
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 05:00:00,133.3556,-133.2196
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 06:00:00,136.1877,-136.0917
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 07:00:00,140.572,-139.9639
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 08:00:00,153.2007,-152.8887
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 09:00:00,158.609,-157.3529
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 10:00:00,162.7932,-162.5572
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 11:00:00,170.3217,-168.5496
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 12:00:00,171.2497,-169.5536
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 13:00:00,173.8979,-171.9497
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 14:00:00,170.0497,-169.1416
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 15:00:00,151.7966,-150.0765
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 16:00:00,131.9235,-130.8994
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 17:00:00,129.3834,-128.1593
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 18:00:00,134.9757,-134.3756
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 19:00:00,137.7038,-137.4278
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-09 20:00:00,114.7105,-115.7506
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-07 21:00:00,127.4832,-126.6321
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-07 22:00:00,126.8792,-125.4715
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-07 23:00:00,115.8266,-115.2078
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 00:00:00,111.3823,-110.3205
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 01:00:00,110.4743,-110.4291
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 02:00:00,126.8792,-127.0981
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 03:00:00,132.8595,-132.5752
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 04:00:00,140.1399,-138.9277
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 05:00:00,122.703,-121.6004
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 06:00:00,124.9631,-123.5618
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 07:00:00,130.8954,-130.7464
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 08:00:00,121.4109,-119.5739
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 09:00:00,118.2987,-117.4307
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 10:00:00,147.7644,-144.4713
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 11:00:00,140.508,-139.8145
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 12:00:00,145.2202,-143.9124
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 13:00:00,169.6616,-166.8968
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 14:00:00,173.5299,-171.4278
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 15:00:00,164.6334,-161.8984
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 16:00:00,147.9964,-147.6697
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 17:00:00,170.1696,-166.4539
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 18:00:00,172.3538,-170.4806
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 19:00:00,124.7111,-123.709
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 20:00:00,111.9944,-111.3899
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 21:00:00,124.7431,-123.2939
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 22:00:00,121.9269,-121.245
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-08 23:00:00,121.5349,-120.5311
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 00:00:00,118.9988,-118.5102
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 01:00:00,122.0869,-121.6524
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 02:00:00,130.7994,-128.8705
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 03:00:00,137.4518,-136.659
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 04:00:00,143.1361,-141.1737
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 05:00:00,149.6365,-148.64
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 06:00:00,152.4367,-151.272
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 07:00:00,156.9569,-154.6994
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 08:00:00,169.7056,-167.9109
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 09:00:00,176.186,-173.4268
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 10:00:00,183.1984,-178.0482
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 11:00:00,186.4586,-183.4538
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 12:00:00,187.7107,-184.85
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 13:00:00,190.8988,-188.278
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 14:00:00,187.8987,-184.4513
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 15:00:00,170.1817,-168.0292
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 16:00:00,148.8485,-147.6438
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 17:00:00,147.6484,-146.5185
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 18:00:00,152.6647,-149.1189
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 19:00:00,155.9608,-153.6603
JTE,LT 230KV PB/VN C2,SE PB,SE VN,2022-01-09 20:00:00,132.3475,-130.835
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-07 21:00:00,82.8885,-80.7767
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-07 22:00:00,83.4164,-81.3046
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-07 23:00:00,76.0251,-74.4412
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 00:00:00,72.8574,-71.8015
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 01:00:00,73.9133,-72.3294
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 02:00:00,83.9444,-81.3046
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 03:00:00,87.64,-86.0562
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 04:00:00,92.3916,-90.8077
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 05:00:00,81.3046,-79.7208
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 06:00:00,83.4164,-81.3046
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 07:00:00,88.168,-86.0562
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 08:00:00,81.8326,-80.2487
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 09:00:00,79.7208,-77.6089
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 10:00:00,65.466,-64.4102
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 11:00:00,63.8822,-61.7704
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 12:00:00,64.4102,-63.3542
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 13:00:00,76.553,-74.9692
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 14:00:00,77.6089,-75.4971
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 15:00:00,73.3853,-71.8015
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 16:00:00,66.522,-64.9381
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 17:00:00,76.0251,-74.4412
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 18:00:00,74.9692,-73.9133
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 19:00:00,82.3605,-80.2487
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 20:00:00,70.7456,-69.1617
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 21:00:00,80.7767,-79.1928
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 22:00:00,79.7208,-78.1369
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-08 23:00:00,79.7208,-78.1369
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 00:00:00,78.1369,-76.553
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 01:00:00,81.3046,-79.1928
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 02:00:00,86.5841,-85.0003
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 03:00:00,90.8077,-87.64
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 04:00:00,93.9755,-91.3357
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 05:00:00,98.1991,-95.5593
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 06:00:00,100.8388,-98.1991
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 07:00:00,104.0065,-101.3668
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 08:00:00,164.721,-161.5533
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 09:00:00,170.0006,-167.3608
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 10:00:00,175.2801,-172.1123
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 11:00:00,181.0875,-176.8639
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 12:00:00,181.6155,-178.4478
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 13:00:00,185.8391,-182.1435
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 14:00:00,182.1435,-178.4478
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 15:00:00,165.7769,-163.1372
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 16:00:00,146.2427,-145.1868
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 17:00:00,142.547,-140.9632
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 18:00:00,170.0006,-166.8328
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 19:00:00,172.6403,-168.9446
JTE,LT 230KV VN/JU C1,SE VN,SE JU,2022-01-09 20:00:00,143.6029,-141.4911
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-07 21:00:00,134.6278,-133.0439
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-07 22:00:00,135.6837,-132.516
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-07 23:00:00,121.9569,-120.901
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 00:00:00,117.7333,-117.7333
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 01:00:00,118.7892,-117.2053
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 02:00:00,137.2675,-134.6278
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 03:00:00,144.6589,-143.6029
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 04:00:00,153.1061,-150.9943
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 05:00:00,133.5719,-132.516
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 06:00:00,136.7396,-134.6278
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 07:00:00,144.6589,-144.1309
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 08:00:00,133.0439,-132.516
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 09:00:00,130.9321,-129.3483
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 10:00:00,104.5345,-103.4786
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 11:00:00,100.8388,-100.8388
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 12:00:00,102.4227,-101.3668
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 13:00:00,122.4849,-120.3731
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 14:00:00,124.0687,-123.5408
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 15:00:00,117.7333,-116.6774
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 16:00:00,105.5904,-104.5345
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 17:00:00,121.429,-118.7892
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 18:00:00,120.901,-119.8451
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 19:00:00,133.5719,-131.988
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 20:00:00,113.5097,-116.1494
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 21:00:00,130.9321,-129.8762
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 22:00:00,127.7644,-127.2364
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-08 23:00:00,129.8762,-129.8762
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 00:00:00,128.8203,-126.7085
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 01:00:00,132.516,-131.46
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 02:00:00,143.075,-142.0191
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 03:00:00,149.4104,-146.7707
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 04:00:00,154.6899,-153.634
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 05:00:00,162.6092,-159.9695
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 06:00:00,168.4167,-165.249
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 07:00:00,173.6962,-171.0565
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 08:00:00,162.6092,-159.9695
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 09:00:00,168.9446,-165.7769
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 10:00:00,174.2242,-171.5844
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 11:00:00,179.5037,-175.2801
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 12:00:00,181.0875,-176.8639
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 13:00:00,183.7273,-181.0875
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 14:00:00,180.5596,-177.3919
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 15:00:00,164.721,-162.0813
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 16:00:00,145.1868,-144.1309
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 17:00:00,141.4911,-140.4352
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 18:00:00,101.8947,-98.727
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 19:00:00,102.9506,-100.3109
JTE,LT 230KV VN/JU C2,SE VN,SE JU,2022-01-09 20:00:00,86.5841,-85.0003
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-07 21:00:00,62.4,-99.0
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-07 22:00:00,61.1,-99.4
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-07 23:00:00,59.4,-96.5
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 00:00:00,57.2,-92.3
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 01:00:00,54.6,-86.5
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 02:00:00,52.2,-81.7
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 03:00:00,48.4,-74.0
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 04:00:00,46.9,-71.9
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 05:00:00,47.2,-71.2
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 06:00:00,45.7,-66.9
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 07:00:00,50.2,-66.5
CAU,LT 230KV CV/CN C2,SE CV,SE CN,2022-01-08 08:00:00,50.4,-62.9
